Name,Position,HS,City,State,Height,Inches,Weight,CompRating,Offerer,Year,NatRank,PosRank,StRank,Stars,CommittedTo,15,Place,lon,lat
Eddie Kelly,DL,West Orange,Winter Garden,FL,6,4,265,0.8633,Purdue,2022,846,115,113,3,USF,//247sports.com/player/eddie-kelly-46080702,"West Orange, Winter Garden, FL",-81.56842750000001,28.5406621
Enyce Sledge,DL,Neville,Monroe,LA,6,3.5,315,0.8614,Purdue,2022,886,119,39,3,Auburn,//247sports.com/player/enyce-sledge-46103916,"Neville, Monroe, LA",-92.1265609,32.5212962
Tai Leonard,DL,North Shore,Houston,TX,6,4,235,0.8538,Purdue,2022,NA,136,153,3,UTSA,//247sports.com/player/tai-leonard-46109371,"North Shore, Houston, TX",-95.21826279999999,29.7758059
JP Deeter,DL,Manvel,Manvel,TX,6,4,265,0.841,Purdue,2022,NA,170,205,3,Purdue,//247sports.com/player/jp-deeter-46101126,"Manvel, Manvel, TX",-95.35799399999999,29.4627365
Mariere Omonode,DL,West Lafayette,West Lafayette,IN,6,1,260,0.8276,Purdue,2022,NA,199,26,3,Purdue,//247sports.com/player/mariere-omonode-46113575,"West Lafayette, West Lafayette, IN",-86.90806549999999,40.4258686
Nick Singleton,RB,Governor Mifflin,Reading,PA,6,0,210,0.986,Rutgers,2022,31,1,1,5,Penn State,//247sports.com/player/nick-singleton-46084442,"Governor Mifflin, Reading, PA",-75.96954649999999,40.2421244
Ramon Brown,RB,Manchester,Midlothian,VA,5,11,202,0.9121,Rutgers,2022,233,19,10,4,Maryland,//247sports.com/player/ramon-brown-46081132,"Manchester, Midlothian, VA",-77.6490005,37.5061069
Tevin White,RB,North Stafford,Stafford,VA,6,1,200,0.9095,Rutgers,2022,246,20,11,4,Arizona State,//247sports.com/player/tevin-white-46082833,"North Stafford, Stafford, VA",-77.4561512,38.4674037
Samuel Brown,RB,La Salle College,Glenside,PA,6,1,195,0.8904,Rutgers,2022,383,34,12,4,Rutgers,//247sports.com/player/samuel-brown-46085670,"La Salle College, Glenside, PA",-75.1558184,40.0390398
Xavier Townsend,RB,Berkeley Prep,Tampa,FL,5,10,170,0.877,Rutgers,2022,562,45,74,3,UCF,//247sports.com/player/xavier-townsend-46098670,"Berkeley Prep, Tampa, FL",-82.5648305,27.9896384
LeQuint Allen,RB,Millville,Millville,NJ,6,0,180,0.8638,Rutgers,2022,831,64,13,3,Syracuse,//247sports.com/player/lequint-allen-46096357,"Millville, Millville, NJ",-75.1079708,39.3981259
Victor Venn,RB,Buford,Buford,GA,5,9,175,0.8593,Rutgers,2022,935,70,97,3,Colorado,//247sports.com/player/victor-venn-46098433,"Buford, Buford, GA",-84.0043513,34.1206564
Bryce Duke,RB,Tuscarora,Leesburg,VA,5,11,196,0.8552,Rutgers,2022,NA,80,31,3,Virginia Tech,//247sports.com/player/bryce-duke-46084297,"Tuscarora, Leesburg, VA",-77.5786936,39.0996863
Sam Martin Jr.,RB,Curtis,Staten Island,NY,5,11,185,0.8425,Rutgers,2022,NA,99,32,3,Temple,//247sports.com/player/sam-martin-jr-46083608,"Curtis, Staten Island, NY",-74.083548,40.6444164
Kanye Udoh,RB,St. Augustine Prep,Richland,NJ,6,0,200,0.8226,Rutgers,2022,NA,134,40,3,NA,//247sports.com/player/kanye-udoh-46094334,"St. Augustine Prep, Richland, NJ",-74.87467,39.5001395
Andre Greene Jr.,WR,St. Christopher's School,Richmond,VA,6,3,185,0.9704,Rutgers,2022,74,11,3,4,North Carolina,//247sports.com/player/andre-greene-jr-46099973,"St. Christopher's School, Richmond, VA",-77.5199379,37.57964010000001
Tyler Morris,WR,Nazareth Academy,La Grange Park,IL,6,0,175,0.9462,Rutgers,2022,133,22,4,4,Michigan,//247sports.com/player/tyler-morris-46080144,"Nazareth Academy, La Grange Park, IL",-87.8865338,41.8204949
Anthony Ivey,WR,Manheim Township,Lancaster,PA,6,0,190,0.9146,Rutgers,2022,223,32,7,4,Penn State,//247sports.com/player/anthony-ivey-46083698,"Manheim Township, Lancaster, PA",-76.30583279999999,40.0922165
Amarion Brown,WR,Martin County,Stuart,FL,6,3,175,0.8891,Rutgers,2022,393,57,51,3,Rutgers,//247sports.com/player/amarion-brown-46100940,"Martin County, Stuart, FL",-80.2528257,27.197548
Omari Evans,WR,Shoemaker,Killeen,TX,6,0,170,0.8777,Rutgers,2022,545,76,78,3,Penn State,//247sports.com/player/omari-evans-46101896,"Shoemaker, Killeen, TX",-97.7018153,31.1312114
Jojo Bermudez,WR,Cedar Creek,Egg Harbor City,NJ,5,10,165,0.8714,Rutgers,2022,656,91,10,3,Cincinnati,//247sports.com/player/jojo-bermudez-46094343,"Cedar Creek, Egg Harbor City, NJ",-74.628067,39.5517727
Rashad Rochelle,WR,Springfield,Springfield,IL,5,11,170,0.8682,Rutgers,2022,734,102,15,3,Rutgers,//247sports.com/player/rashad-rochelle-46058583,"Springfield, Springfield, IL",-89.6501481,39.78172130000001
Jaden Watkins,WR,Asheville School,Asheville,NC,6,3,175,0.8676,Rutgers,2022,749,106,18,3,Duke,//247sports.com/player/jaden-watkins-46113582,"Asheville School, Asheville, NC",-82.6242438,35.5643919
Jaiven Plummer,WR,Episcopal,Alexandria,VA,6,3,195,0.8668,Rutgers,2022,764,108,19,3,California,//247sports.com/player/jaiven-plummer-46085471,"Episcopal, Alexandria, VA",-77.0948404,38.823764
Mehki Wall,WR,Dudley,Greensboro,NC,5,10,165,0.8648,Rutgers,2022,796,118,19,3,Duke,//247sports.com/player/mehki-wall-46099482,"Dudley, Greensboro, NC",-79.7786777,36.074554
Addison Copeland,WR,Western New York Maritime Charter School,Buffalo,NY,6,2,190,0.8532,Rutgers,2022,NA,149,8,3,Pittsburgh,//247sports.com/player/addison-copeland-46083412,"Western New York Maritime Charter School, Buffalo, NY",-78.82411359999999,42.8383793
Fitzroy Ledgister,WR,St. Peters Prep,Jersey City,NJ,6,2,186,NA,Rutgers,2022,NA,NA,NA,1,Rutgers,//247sports.com/player/fitzroy-ledgister-46131519,"St. Peters Prep, Jersey City, NJ",-74.0396695,40.71566019999999
Brody Foley,TE,Anderson,Cincinnati,OH,6,5.5,236,0.8801,Rutgers,2022,505,27,16,3,Indiana,//247sports.com/player/brody-foley-46110282,"Anderson, Cincinnati, OH",-84.3436881,39.0902286
CJ Hawkins,TE,Berkeley Prep,Tampa,FL,6,6,220,0.8703,Rutgers,2022,678,34,94,3,Stanford,//247sports.com/player/cj-hawkins-46111840,"Berkeley Prep, Tampa, FL",-82.5648305,27.9896384
Nate Kurisky,TE,Gonzaga,Washington,DC,6,3,235,0.8538,Rutgers,2022,NA,60,3,3,Louisville,//247sports.com/player/nate-kurisky-46085250,"Gonzaga, Washington, DC",-77.00949349999999,38.902164
Toby Payne,TE,Poca,Poca,WV,6,5,225,0.8519,Rutgers,2022,NA,64,2,3,Marshall,//247sports.com/player/toby-payne-46099934,"Poca, Poca, WV",-81.8149126,38.4759369
Jeffrey Simmons,TE,Fishers,Fishers,IN,6,6,203,0.8485,Rutgers,2022,NA,71,20,3,Miami (OH),//247sports.com/player/jeffrey-simmons-46102345,"Fishers, Fishers, IN",-86.0171742,39.9568857
Mike Higgins,TE,Blair Academy,Blairstown,NJ,6,6,230,0.8464,Rutgers,2022,NA,76,27,3,Rutgers,//247sports.com/player/mike-higgins-46127782,"Blair Academy, Blairstown, NJ",-74.9637834,40.98601
Zach Rice,OT,Liberty Christian Academy,Lynchburg,VA,6,6,282,0.9937,Rutgers,2022,13,1,1,5,North Carolina,//247sports.com/player/zach-rice-46086346,"Liberty Christian Academy, Lynchburg, VA",-79.1721689,37.3604424
Kiyaunta Goodwin,OT,Charlestown,Charlestown,IN,6,8,340,0.9824,Rutgers,2022,38,6,1,4,Kentucky,//247sports.com/player/kiyaunta-goodwin-46056042,"Charlestown, Charlestown, IN",-85.6702406,38.45312
Tyler Booker,OT,IMG Academy,Bradenton,FL,6,5,325,0.9767,Rutgers,2022,57,7,10,4,Alabama,//247sports.com/player/tyler-booker-46057337,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Drew Shelton,OT,Downingtown West,Downingtown,PA,6,5,290,0.9512,Rutgers,2022,122,12,3,4,Penn State,//247sports.com/player/drew-shelton-46100911,"Downingtown West, Downingtown, PA",-75.718214,40.0116371
Leyton Nelson,OT,Boone,Orlando,FL,6,4,275,0.8763,Rutgers,2022,566,44,75,3,Vanderbilt,//247sports.com/player/leyton-nelson-46113212,"Boone, Orlando, FL",-81.36557859999999,28.5196591
Andre Roye,OT,St. Frances Academy,Baltimore,MD,6,6,320,0.8722,Rutgers,2022,633,51,13,3,Maryland,//247sports.com/player/andre-roye-46094236,"St. Frances Academy, Baltimore, MD",-76.6086697,39.302171
Sullivan Weidman,OT,Dexter School,Brookline,MA,6,6,300,0.8654,Rutgers,2022,787,64,6,3,West Virginia,//247sports.com/player/sullivan-weidman-46099553,"Dexter School, Brookline, MA",-71.1376268,42.3081273
Maleek McNeil,OT,Walter Panas,Cortlandt Manor,NY,6,7,340,0.8593,Rutgers,2022,934,81,6,3,Penn State,//247sports.com/player/maleek-mcneil-46094791,"Walter Panas, Cortlandt Manor, NY",-73.8584444,41.2789753
Taj White,OT,Hudson Catholic,Jersey City,NJ,6,5,280,0.8593,Rutgers,2022,937,82,16,3,Rutgers,//247sports.com/player/taj-white-46101881,"Hudson Catholic, Jersey City, NJ",-74.06741699999999,40.7261568
Joe De Croce,OT,Northern Valley Regional,Demarest,NJ,6,6,290,0.8519,Rutgers,2022,NA,102,22,3,Rutgers,//247sports.com/player/joe-de-croce-46103411,"Northern Valley Regional, Demarest, NJ",-73.9712488,40.9802193
Nelson Monegro,OT,Union City,Union City,NJ,6,7,260,0.8485,Rutgers,2022,NA,116,24,3,Rutgers,//247sports.com/player/nelson-monegro-46102035,"Union City, Union City, NJ",-74.02375119999999,40.7795455
Davison Igbinosun,CB,Union,Union,NJ,6,2,185,0.9363,Rutgers,2022,162,21,1,4,Ole Miss,//247sports.com/player/davison-igbinosun-46098934,"Union, Union, NJ",-74.26316349999999,40.6975898
Jaeden Gould,CB,Bergen Catholic,Oradell,NJ,6,2,190,0.9084,Rutgers,2022,254,31,3,4,Nebraska,//247sports.com/player/jaeden-gould-46081131,"Bergen Catholic, Oradell, NJ",-74.0481415,40.959635
Cam Miller,CB,Trinity Christian Academy,Jacksonville,FL,6,0,180,0.9005,Rutgers,2022,296,33,33,4,Penn State,//247sports.com/player/cam-miller-46102671,"Trinity Christian Academy, Jacksonville, FL",-81.79624489999999,30.3100098
Jayden Bellamy,CB,Bergen Catholic,Oradell,NJ,5,11,175,0.883,Rutgers,2022,460,44,6,3,Notre Dame,//247sports.com/player/jayden-bellamy-46086351,"Bergen Catholic, Oradell, NJ",-74.0481415,40.959635
Marcus Allen,CB,Walton,Marietta,GA,6,2,175,0.8817,Rutgers,2022,485,46,49,3,North Carolina,//247sports.com/player/marcus-allen-46094227,"Walton, Marietta, GA",-84.497203,33.9183772
Oliver Bridges,CB,The Bullis School,Potomac,MD,6,2,180,0.8717,Rutgers,2022,645,58,14,3,Cincinnati,//247sports.com/player/oliver-bridges-46103119,"The Bullis School, Potomac, MD",-77.1982379,39.0290989
Joshua Thompson,CB,St. John's,Washington,DC,6,2,185,0.8689,Rutgers,2022,716,69,1,3,Stanford,//247sports.com/player/joshua-thompson-46098924,"St. John's, Washington, DC",-77.0360848,38.9004301
Jamari Sharpe,CB,Northwestern,Miami,FL,6,1,180,0.8635,Rutgers,2022,834,79,110,3,Indiana,//247sports.com/player/jamari-sharpe-46117141,"Northwestern, Miami, FL",-80.1434092,25.9529063
Zilan Williams,CB,DeMatha Catholic,Hyattsville,MD,6,2,175,0.854,Rutgers,2022,NA,97,25,3,Rutgers,//247sports.com/player/zilan-williams-46113054,"DeMatha Catholic, Hyattsville, MD",-76.9422536,38.9582436
Patrick Body Jr,CB,Gateway,Monroeville,PA,6,1,183,0.8519,Rutgers,2022,NA,104,24,3,Cincinnati,//247sports.com/player/patrick-body-jr-46103410,"Gateway, Monroeville, PA",-79.754381,40.45895
Keon Sabb,S,IMG Academy,Bradenton,FL,6,2,200,0.9638,Rutgers,2022,84,9,12,4,Michigan,//247sports.com/player/keon-sabb-46081324,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Keenan Nelson Jr.,S,St. Joseph's Prep School,Philadelphia,PA,6,1,200,0.9152,Rutgers,2022,219,17,6,4,South Carolina,//247sports.com/player/keenan-nelson-jr-46083607,"St. Joseph's Prep School, Philadelphia, PA",-75.1646963,39.9728808
Thomas Amankwaa,S,Hillsborough,Hillsborough,NJ,6,0,180,0.8728,Rutgers,2022,631,56,9,3,Rutgers,//247sports.com/player/thomas-amankwaa-46103897,"Hillsborough, Hillsborough, NJ",-74.6189533,40.4760674
Mehki Flowers,ATH,Central Dauphin East,Harrisburg,PA,6,1,190,0.9288,Rutgers,2022,181,9,4,4,Penn State,//247sports.com/player/mehki-flowers-46079316,"Central Dauphin East, Harrisburg, PA",-76.7991077,40.2846284
Aidan Laughery,ATH,Gcms,Gibson City,IL,5,11,188,0.8714,Rutgers,2022,654,42,12,3,Illinois,//247sports.com/player/aidan-laughery-46103029,"Gcms, Gibson City, IL",-88.37446469999999,40.47477019999999
Brady Allen,QB,Gibson Southern,Fort Branch,IN,6,5,210,0.9306,Rutgers,2022,173,10,5,4,Purdue,//247sports.com/player/brady-allen-46058154,"Gibson Southern, Fort Branch, IN",-87.63499159999999,38.237046
Maalik Murphy,QB,Junipero Serra,Gardena,CA,6,4.5,225,0.9293,Rutgers,2022,177,12,13,4,Texas,//247sports.com/player/maalik-murphy-46079369,"Junipero Serra, Gardena, CA",-118.3166277,33.8964745
Tayven Jackson,QB,Center Grove,Greenwood,IN,6,4,195,0.9179,Rutgers,2022,208,13,7,4,Tennessee,//247sports.com/player/tayven-jackson-46093623,"Center Grove, Greenwood, IN",-86.1955169,39.5690866
Nicco Marchiol,QB,Hamilton,Chandler,AZ,6,2,216,0.9024,Rutgers,2022,281,19,4,4,West Virginia,//247sports.com/player/nicco-marchiol-46084789,"Hamilton, Chandler, AZ",-111.8331451,33.2930644
Steve Angeli,QB,Bergen Catholic,Oradell,NJ,6,3,215,0.8961,Rutgers,2022,327,21,4,4,Notre Dame,//247sports.com/player/steve-angeli-46086180,"Bergen Catholic, Oradell, NJ",-74.0481415,40.959635
Braden Davis,QB,Middletown,Middletown,DE,6,5,195,0.8896,Rutgers,2022,390,23,1,3,South Carolina,//247sports.com/player/braden-davis-46081684,"Middletown, Middletown, DE",-75.7163207,39.449556
Beau Pribula,QB,Central York,York,PA,6,2,215,0.8817,Rutgers,2022,478,30,14,3,Penn State,//247sports.com/player/beau-pribula-46078791,"Central York, York, PA",-76.727745,39.9625984
Peter Delaportas,QB,Jefferson Twp H,Oak Ridge,NJ,6,4,205,0.8786,Rutgers,2022,526,32,8,3,Boston College,//247sports.com/player/peter-delaportas-46086648,"Jefferson Twp H, Oak Ridge, NJ",-74.55273609999999,41.016582
Devin Kargman,QB,Woodrow Wilson,Camden,NJ,6,3,220,0.8616,Rutgers,2022,881,55,15,3,Kent State,//247sports.com/player/devin-kargman-46084323,"Woodrow Wilson, Camden, NJ",-75.0775294,39.9467673
Henry Belin,QB,Cardinal Hayes,Bronx,NY,6,3,215,0.8594,Rutgers,2022,924,59,5,3,Duke,//247sports.com/player/henry-belin-46084594,"Cardinal Hayes, Bronx, NY",-73.9243841,40.8207473
Donovan Leary,QB,Timber Creek,Sicklerville,NJ,6,2,190,0.8477,Rutgers,2022,NA,76,26,3,Illinois,//247sports.com/player/donovan-leary-46082569,"Timber Creek, Sicklerville, NJ",-75.017862,39.76176419999999
Julian Armella,IOL,St. Thomas Aquinas,Fort Lauderdale,FL,6,6,285,0.9395,Rutgers,2022,152,8,18,4,Florida State,//247sports.com/player/julian-armella-46079370,"St. Thomas Aquinas, Fort Lauderdale, FL",-80.1329575,26.1190231
Jacob Allen,IOL,Hun School,Princeton,NJ,6,6,270,0.9173,Rutgers,2022,212,11,2,4,Rutgers,//247sports.com/player/jacob-allen-46058503,"Hun School, Princeton, NJ",-74.6842975,40.3380008
Kwabena Asamoah,IOL,Pickerington Central,Pickerington,OH,6,4,295,0.8693,Rutgers,2022,709,33,19,3,Rutgers,//247sports.com/player/kwabena-asamoah-46104001,"Pickerington Central, Pickerington, OH",-82.7556,39.8765722
Emir Stinette,IOL,Imhotep Institute,Philadelphia,PA,6,5,380,0.8435,Rutgers,2022,NA,73,28,3,Rutgers,//247sports.com/player/emir-stinette-46098879,"Imhotep Institute, Philadelphia, PA",-75.1547205,40.0492457
Dantae Chin,IOL,Cypress Bay,Fort Lauderdale,FL,6,4,290,0.8326,Rutgers,2022,NA,95,211,3,Rutgers,//247sports.com/player/dantae-chin-46128618,"Cypress Bay, Fort Lauderdale, FL",-80.1816843,26.2106403
Brad Harris,IOL,St. Joseph's,Philadelphia,PA,6,4,255,0.8165,Rutgers,2022,NA,119,43,3,NA,//247sports.com/player/brad-harris-46080481,"St. Joseph's, Philadelphia, PA",-75.23993279999999,39.9951217
Nick Ciaffoni,IOL,Buckingham Browne & Nichols School,Cambridge,MA,6,4,270,NA,Rutgers,2022,NA,NA,NA,1,NA,//247sports.com/player/nick-ciaffoni-46129706,"Buckingham Browne & Nichols School, Cambridge, MA",-71.135525,42.3708756
Jaishawn Barham,LB,St. Frances Academy,Baltimore,MD,6,3,230,0.9519,Rutgers,2022,119,10,3,4,Maryland,//247sports.com/player/jaishawn-barham-46077012,"St. Frances Academy, Baltimore, MD",-76.6086697,39.302171
Moses Walker,LB,Erasmus Hall,Brooklyn,NY,6,2,220,0.9297,Rutgers,2022,176,17,1,4,Rutgers,//247sports.com/player/moses-walker-46084821,"Erasmus Hall, Brooklyn, NY",-73.95826590000001,40.6495532
DeMario Tolan,LB,Dr. Phillips,Orlando,FL,6,1,205,0.9204,Rutgers,2022,202,20,24,4,LSU,//247sports.com/player/demario-tolan-46110362,"Dr. Phillips, Orlando, FL",-81.4922945,28.4494501
Anthony Johnson,LB,Neumann Goretti,Philadelphia,PA,6,1,230,0.9119,Rutgers,2022,234,22,8,4,Rutgers,//247sports.com/player/anthony-johnson-46077103,"Neumann Goretti, Philadelphia, PA",-75.16292899999999,39.927428
Abdul Carter,LB,La Salle College,Glenside,PA,6,4,235,0.8986,Rutgers,2022,304,30,10,4,Penn State,//247sports.com/player/abdul-carter-46086350,"La Salle College, Glenside, PA",-75.1558184,40.0390398
Keon Wylie,LB,Imhotep Institute,Philadelphia,PA,6,2,210,0.885,Rutgers,2022,443,41,13,3,Penn State,//247sports.com/player/keon-wylie-46100363,"Imhotep Institute, Philadelphia, PA",-75.1547205,40.0492457
Omar Graham Jr.,LB,Stranahan,Fort Lauderdale,FL,6,1,220,0.8729,Rutgers,2022,630,59,85,3,Florida State,//247sports.com/player/omar-graham-jr-46100251,"Stranahan, Fort Lauderdale, FL",-80.1644877,26.1128269
Micah Pollard,LB,Bartram Trail,Jacksonville,FL,6,3,200,0.8688,Rutgers,2022,724,71,101,3,Michigan,//247sports.com/player/micah-pollard-46110377,"Bartram Trail, Jacksonville, FL",-81.663789,30.0585345
Edwin Kolenge,LB,The Loomis Chaffee School,Windsor,CT,6,3,225,0.8668,Rutgers,2022,768,74,4,3,Boston College,//247sports.com/player/edwin-kolenge-46101548,"The Loomis Chaffee School, Windsor, CT",-72.63960999999999,41.844137
Micah Wing,LB,Salesianum,Wilmington,DE,6,2,195,0.8416,Rutgers,2022,NA,149,5,3,Rutgers,//247sports.com/player/micah-wing-46102212,"Salesianum, Wilmington, DE",-75.5494137,39.7610643
Jihaad Campbell,Edge,IMG Academy,Bradenton,FL,6,3,215,0.9899,Rutgers,2022,21,2,3,5,Alabama,//247sports.com/player/jihaad-campbell-46097320,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Enai White,Edge,Imhotep Institute,Philadelphia,PA,6,5,230,0.9803,Rutgers,2022,47,4,2,4,Texas A&M,//247sports.com/player/enai-white-46076687,"Imhotep Institute, Philadelphia, PA",-75.1547205,40.0492457
Aiden Gobaira,Edge,Chantilly,Chantilly,VA,6,4.5,230,0.929,Rutgers,2022,179,17,5,4,Notre Dame,//247sports.com/player/aiden-gobaira-46101122,"Chantilly, Chantilly, VA",-77.43109919999999,38.8942786
Ken Talley,Edge,Northeast,Philadelphia,PA,6,3,230,0.9059,Rutgers,2022,267,23,9,4,Penn State,//247sports.com/player/ken-talley-46078937,"Northeast, Philadelphia, PA",-75.1652215,39.9525839
Anto Saka,Edge,Loyola Blakefield,Towson,MD,6,2,230,0.9052,Rutgers,2022,269,24,5,4,Northwestern,//247sports.com/player/anto-saka-46111586,"Loyola Blakefield, Towson, MD",-76.6268099,39.4039155
Mario Eugenio,Edge,Gaither,Tampa,FL,6,3,232,0.9047,Rutgers,2022,271,26,30,4,Cincinnati,//247sports.com/player/mario-eugenio-46081250,"Gaither, Tampa, FL",-82.5036695,28.100538
Aaron Hester,Edge,Duncan U. Fletcher,Neptune Beach,FL,6,1,237,0.8817,Rutgers,2022,475,39,64,3,Florida State,//247sports.com/player/aaron-hester-46101985,"Duncan U. Fletcher, Neptune Beach, FL",-81.4015502,30.308031
Darren Agu,Edge,Rabun Gap-Nacoochee School,Rabun Gap,GA,6,6,225,0.8796,Rutgers,2022,511,41,52,3,Vanderbilt,//247sports.com/player/darren-agu-46110263,"Rabun Gap-Nacoochee School, Rabun Gap, GA",-83.3923263,34.9605255
Kenny Fletcher,Edge,Delran,Delran,NJ,6,4,215,0.8795,Rutgers,2022,518,42,7,3,Rutgers,//247sports.com/player/kenny-fletcher-46099921,"Delran, Delran, NJ",-74.9686386,40.012306100000004
Denis Jaquez,Edge,St. Augustine Prep,Richland,NJ,6,4,238,0.8559,Rutgers,2022,NA,64,17,3,Syracuse,//247sports.com/player/denis-jaquez-46094333,"St. Augustine Prep, Richland, NJ",-74.87467,39.5001395
Alex Bauman,Edge,Red Bank Catholic,Red Bank,NJ,6,4,225,0.8265,Rutgers,2022,NA,95,39,3,Tulane,//247sports.com/player/alex-bauman-46094204,"Red Bank Catholic, Red Bank, NJ",-74.0653983,40.3483745
KJ Miles,DL,St. Peters Prep,Jersey City,NJ,6,4,288,0.8858,Rutgers,2022,432,56,5,3,Georgia Tech,//247sports.com/player/kj-miles-46054149,"St. Peters Prep, Jersey City, NJ",-74.0396695,40.71566019999999
Jimmy Scott,DL,St. Francis,Hamburg,NY,6,3,255,0.8822,Rutgers,2022,469,61,2,3,Pittsburgh,//247sports.com/player/jimmy-scott-46096757,"St. Francis, Hamburg, NY",-78.8624055,42.7704071
Curtis Neal,DL,William Amos Hough,Cornelius,NC,6,1,290,0.8817,Rutgers,2022,480,64,14,3,Wisconsin,//247sports.com/player/curtis-neal-46058787,"William Amos Hough, Cornelius, NC",-80.8279037,35.4687652
Richard Thomas,DL,American Heritage,Fort Lauderdale,FL,6,2,250,0.8784,Rutgers,2022,528,73,72,3,Indiana,//247sports.com/player/richard-thomas-46081852,"American Heritage, Fort Lauderdale, FL",-80.1391798,26.1352626
Nasir Pearce,DL,St. Frances Academy,Baltimore,MD,6,3,300,0.875,Rutgers,2022,591,83,12,3,NA,//247sports.com/player/nasir-pearce-46080076,"St. Frances Academy, Baltimore, MD",-76.6086697,39.302171
Kaleb Artis,DL,St Francis Preparatory School,Fresh Meadows,NY,6,4,290,0.8742,Rutgers,2022,604,85,3,3,Penn State,//247sports.com/player/kaleb-artis-46086353,"St Francis Preparatory School, Fresh Meadows, NY",-73.77616,40.742406
DJ Allen,DL,Leo HS,Leo,IN,6,7,225,0.8682,Rutgers,2022,733,102,15,3,Rutgers,//247sports.com/player/dj-allen-46112018,"Leo HS, Leo, IN",-87.6471481,41.7502589
Daniel Owens,DL,Calvert Hall College,Towson,MD,6,2,245,0.8654,Rutgers,2022,786,107,17,3,Maryland,//247sports.com/player/daniel-owens-46101412,"Calvert Hall College, Towson, MD",-76.5810533,39.3915607
Q'yaeir Price,DL,DePaul Catholic,Wayne,NJ,6,2,255,0.8634,Rutgers,2022,841,114,14,3,Rutgers,//247sports.com/player/qyaeir-price-46100328,"DePaul Catholic, Wayne, NJ",-74.244036,40.957876
CJ Doggette Jr.,DL,Pickerington Central,Pickerington,OH,6,2,275,0.8593,Rutgers,2022,940,126,27,3,Cincinnati,//247sports.com/player/cj-doggette-jr-46098539,"Pickerington Central, Pickerington, OH",-82.7556,39.8765722
